Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1717279200000,2024-06-01 22:00:00,BTCEUR,62441.42,62539.88,62407.45,62449.55,2.98874,186640.2431665,300
1717275600000,2024-06-01 21:00:00,BTCEUR,62470.66,62497.52,62387.99,62441.34,0.75096,46902.1971994,227
1717272000000,2024-06-01 20:00:00,BTCEUR,62434.87,62478.81,62394.09,62478.81,0.91616,57187.7600665,150
1717268400000,2024-06-01 19:00:00,BTCEUR,62447.98,62473.21,62382.66,62442.58,0.39601,24717.9730604,118
1717264800000,2024-06-01 18:00:00,BTCEUR,62480.53,62512.89,62414.1,62440.41,0.63463,39636.55355,156
1717261200000,2024-06-01 17:00:00,BTCEUR,62389.02,62533.95,62266.27,62524.78,3.61699,225493.127222,556
1717257600000,2024-06-01 16:00:00,BTCEUR,62397.34,62424.45,62305.79,62389.19,2.84713,177515.2149969,552
1717254000000,2024-06-01 15:00:00,BTCEUR,62503.82,62503.95,62374.32,62377.67,0.60166,37572.8899872,173
1717250400000,2024-06-01 14:00:00,BTCEUR,62420.3,62550.0,62377.84,62495.18,4.30337,268956.1429176,233
1717246800000,2024-06-01 13:00:00,BTCEUR,62425.88,62538.59,62412.03,62412.03,1.27935,79938.5248872,270
1717243200000,2024-06-01 12:00:00,BTCEUR,62372.84,62551.0,62349.71,62418.08,1.22342,76376.4297873,290
1717239600000,2024-06-01 11:00:00,BTCEUR,62346.71,62402.51,62335.04,62371.02,0.8101,50531.3659224,249
1717236000000,2024-06-01 10:00:00,BTCEUR,62415.48,62460.15,62330.28,62340.25,1.42764,89087.681316,421
1717232400000,2024-06-01 09:00:00,BTCEUR,62438.11,62453.2,62330.59,62415.48,1.64622,102723.4595402,330
1717228800000,2024-06-01 08:00:00,BTCEUR,62339.75,62429.39,62319.01,62407.98,1.35826,84713.9978786,168
1717225200000,2024-06-01 07:00:00,BTCEUR,62399.99,62435.57,62279.5,62328.55,1.98256,123637.6830499,226
1717221600000,2024-06-01 06:00:00,BTCEUR,62403.29,62429.09,62325.96,62398.6,1.12687,70295.3821315,171
1717218000000,2024-06-01 05:00:00,BTCEUR,62385.76,62508.31,62309.4,62388.06,0.76623,47813.4540571,138
1717214400000,2024-06-01 04:00:00,BTCEUR,62422.69,62446.78,62372.55,62385.75,0.28456,17762.5934379,63
1717210800000,2024-06-01 03:00:00,BTCEUR,62410.61,62436.35,62339.01,62381.43,0.32865,20510.2259283,56
1717207200000,2024-06-01 02:00:00,BTCEUR,62254.11,62436.31,62254.11,62436.31,0.28778,17946.4041836,67
1717203600000,2024-06-01 01:00:00,BTCEUR,62346.7,62405.12,62167.01,62280.86,0.90172,56127.5235117,93
1717200000000,2024-06-01 00:00:00,BTCEUR,62268.91,62408.71,62224.49,62334.77,0.62275,38811.5176675,88
1717196400000,2024-05-31 23:00:00,BTCEUR,62267.39,62330.0,61982.64,62257.03,4.78083,297124.4944385,272
1717192800000,2024-05-31 22:00:00,BTCEUR,62285.05,62368.27,62205.31,62205.31,0.52737,32854.0834089,114
1717189200000,2024-05-31 21:00:00,BTCEUR,62405.28,62408.87,62233.36,62278.85,0.99212,61833.4142749,252
1717185600000,2024-05-31 20:00:00,BTCEUR,62362.96,62458.08,62296.53,62405.4,3.76582,234846.2929857,313
1717182000000,2024-05-31 19:00:00,BTCEUR,62169.27,62652.37,62104.16,62352.54,14.42312,900811.8211117,959
1717178400000,2024-05-31 18:00:00,BTCEUR,62122.23,62189.65,61927.2,62154.8,8.65998,537685.4702591,624
1717174800000,2024-05-31 17:00:00,BTCEUR,61959.51,62198.56,61927.2,62107.19,6.63386,411852.7744286,566
1717171200000,2024-05-31 16:00:00,BTCEUR,61982.81,62102.86,61504.68,61973.77,26.52491,1637522.9711016,1545
1717167600000,2024-05-31 15:00:00,BTCEUR,62182.78,62246.02,61960.03,61960.03,12.62446,784250.0412048,765
1717164000000,2024-05-31 14:00:00,BTCEUR,62637.78,62638.49,61983.43,62193.18,25.26767,1573841.1741623,1446
1717160400000,2024-05-31 13:00:00,BTCEUR,63118.44,63307.6,62617.27,62667.39,10.25699,645243.2813543,924
1717156800000,2024-05-31 12:00:00,BTCEUR,62983.67,63569.06,62959.33,63118.45,10.56419,668861.9395913,1026
1717153200000,2024-05-31 11:00:00,BTCEUR,62999.05,63080.57,62938.59,62962.84,4.8512,305682.0047876,627
1717149600000,2024-05-31 10:00:00,BTCEUR,62686.06,62999.05,62667.19,62999.05,7.21457,453444.6350207,792
1717146000000,2024-05-31 09:00:00,BTCEUR,62920.45,62933.31,62640.14,62686.06,7.69312,482532.1918112,792
1717142400000,2024-05-31 08:00:00,BTCEUR,63002.84,63128.09,62914.07,62938.31,5.73157,361208.6894683,470
1717138800000,2024-05-31 07:00:00,BTCEUR,63055.7,63207.18,62922.95,62995.98,4.39081,277117.11691,281
1717135200000,2024-05-31 06:00:00,BTCEUR,63246.87,63266.8,63020.7,63043.3,2.89967,183151.7732575,286
1717131600000,2024-05-31 05:00:00,BTCEUR,63338.09,63338.09,63128.42,63252.04,1.1525,72854.8010666,261
1717128000000,2024-05-31 04:00:00,BTCEUR,63361.3,63460.08,63283.31,63345.78,1.45761,92389.854594,179
1717124400000,2024-05-31 03:00:00,BTCEUR,63389.07,63427.12,63320.98,63371.94,0.4822,30565.6246112,53
1717120800000,2024-05-31 02:00:00,BTCEUR,63230.99,63500.0,63230.99,63332.83,0.81241,51506.3249555,119
1717117200000,2024-05-31 01:00:00,BTCEUR,63233.34,63369.68,63128.78,63224.26,0.76713,48529.6679791,106
1717113600000,2024-05-31 00:00:00,BTCEUR,63123.6,63212.98,63055.8,63212.98,0.48475,30581.0226239,106
1717110000000,2024-05-30 23:00:00,BTCEUR,63040.75,63239.29,63006.83,63137.31,0.75237,47481.7433312,114
1717106400000,2024-05-30 22:00:00,BTCEUR,63156.36,63159.31,63000.0,63059.22,2.63923,166487.8447958,149
1717102800000,2024-05-30 21:00:00,BTCEUR,63207.24,63252.32,63069.35,63155.28,2.12997,134623.919722,130
1717099200000,2024-05-30 20:00:00,BTCEUR,63368.82,63368.82,62815.0,63169.15,4.24508,267476.9999609,444
1717095600000,2024-05-30 19:00:00,BTCEUR,63967.63,63967.63,63162.05,63374.99,7.64963,485885.1020673,763
1717092000000,2024-05-30 18:00:00,BTCEUR,63939.18,64045.28,63730.12,63979.87,4.91874,314166.0643788,718
1717088400000,2024-05-30 17:00:00,BTCEUR,63361.22,64100.0,63360.37,63944.86,10.90433,696107.230988,1056
1717084800000,2024-05-30 16:00:00,BTCEUR,63250.89,63371.84,63090.82,63363.04,2.40704,152278.7057124,269
1717081200000,2024-05-30 15:00:00,BTCEUR,63081.4,63291.85,62870.61,63261.67,6.91567,436068.050137,451
1717077600000,2024-05-30 14:00:00,BTCEUR,63382.12,63508.28,62967.69,63043.93,10.68656,676676.7945484,939
1717074000000,2024-05-30 13:00:00,BTCEUR,62950.0,63420.0,62859.09,63398.19,9.14583,576897.3364731,886
1717070400000,2024-05-30 12:00:00,BTCEUR,62690.35,63113.59,62633.38,62950.0,6.93972,436856.5876726,615
1717066800000,2024-05-30 11:00:00,BTCEUR,62838.18,62985.09,62683.24,62689.01,4.93774,310287.122248,646
1717063200000,2024-05-30 10:00:00,BTCEUR,62659.15,62876.4,62526.27,62851.97,5.95671,373455.6386069,619
1717059600000,2024-05-30 09:00:00,BTCEUR,62633.4,62663.85,62400.01,62663.27,6.84996,428455.1008378,419
1717056000000,2024-05-30 08:00:00,BTCEUR,62528.78,62666.31,62140.01,62617.78,15.22839,949968.8813014,1016
1717052400000,2024-05-30 07:00:00,BTCEUR,62795.85,62982.41,62468.12,62516.96,6.61838,415244.7004045,607
1717048800000,2024-05-30 06:00:00,BTCEUR,63100.0,63100.0,62703.06,62808.59,4.34863,273303.1310263,299
1717045200000,2024-05-30 05:00:00,BTCEUR,63090.73,63127.28,62922.88,63073.46,2.19023,137993.2795634,119
1717041600000,2024-05-30 04:00:00,BTCEUR,63061.64,63306.49,62930.11,63090.73,2.15333,135951.7665597,211
1717038000000,2024-05-30 03:00:00,BTCEUR,62866.26,63104.67,62866.26,63016.62,0.7268,45767.0851069,78
1717034400000,2024-05-30 02:00:00,BTCEUR,62728.49,63120.06,62728.02,62972.24,1.45026,91276.0719603,220
1717030800000,2024-05-30 01:00:00,BTCEUR,62548.57,62794.57,62477.0,62747.12,0.8856,55478.978518,93
1717027200000,2024-05-30 00:00:00,BTCEUR,62596.53,62792.46,62531.09,62551.79,0.52379,32798.9440668,99
1717023600000,2024-05-29 23:00:00,BTCEUR,62643.47,62697.77,62532.34,62628.13,1.6257,101817.0097742,122
1717020000000,2024-05-29 22:00:00,BTCEUR,62655.59,62748.25,62563.76,62642.95,0.9065,56798.60124,113
1717016400000,2024-05-29 21:00:00,BTCEUR,62448.8,62748.22,62320.0,62623.63,2.28173,142754.0241921,199
1717012800000,2024-05-29 20:00:00,BTCEUR,62272.94,62461.99,62146.8,62450.05,1.55666,96916.9791247,189
1717009200000,2024-05-29 19:00:00,BTCEUR,62321.56,62658.2,62206.93,62206.93,2.16086,134966.9215011,203
1717005600000,2024-05-29 18:00:00,BTCEUR,62519.43,62520.5,62162.92,62337.3,3.43461,214120.9179159,429
1717002000000,2024-05-29 17:00:00,BTCEUR,62461.69,62575.75,62254.62,62518.28,4.72125,294864.4329398,688
1716998400000,2024-05-29 16:00:00,BTCEUR,62305.52,62614.63,62100.03,62462.49,8.61104,537025.2683845,809
1716994800000,2024-05-29 15:00:00,BTCEUR,62491.6,62721.09,62250.0,62310.68,7.40625,462559.5806978,644
1716991200000,2024-05-29 14:00:00,BTCEUR,62610.39,62699.99,62395.27,62510.56,3.29688,206300.6535026,538
1716987600000,2024-05-29 13:00:00,BTCEUR,62579.44,62987.08,62361.12,62598.95,7.99392,501125.1660975,858
1716984000000,2024-05-29 12:00:00,BTCEUR,62443.06,62664.36,62250.0,62556.27,6.06465,378826.9318399,717
1716980400000,2024-05-29 11:00:00,BTCEUR,62662.39,62662.39,62416.15,62432.19,5.08028,317779.1587183,526
1716976800000,2024-05-29 10:00:00,BTCEUR,62518.7,62672.35,62441.4,62649.1,4.20082,262779.0929139,418
1716973200000,2024-05-29 09:00:00,BTCEUR,62599.29,62752.5,62352.15,62517.79,3.9168,244902.4583069,454
1716969600000,2024-05-29 08:00:00,BTCEUR,62595.52,62683.6,62354.62,62612.23,5.11554,319802.2798962,560
1716966000000,2024-05-29 07:00:00,BTCEUR,63107.16,63112.0,62565.27,62575.58,4.15753,261279.1949337,490
1716962400000,2024-05-29 06:00:00,BTCEUR,63207.43,63249.49,63089.12,63092.91,1.52752,96475.1049488,168
1716958800000,2024-05-29 05:00:00,BTCEUR,63389.36,63389.36,63172.88,63182.9,2.61835,165714.3909365,160
1716955200000,2024-05-29 04:00:00,BTCEUR,63390.2,63481.96,63337.29,63422.41,0.99984,63402.0385419,109
1716951600000,2024-05-29 03:00:00,BTCEUR,63283.7,63422.4,63283.7,63345.97,1.50277,95203.9424566,122
1716948000000,2024-05-29 02:00:00,BTCEUR,63133.59,63457.17,63028.1,63239.19,1.58405,100208.2667641,223
1716944400000,2024-05-29 01:00:00,BTCEUR,63113.65,63244.36,62887.0,63127.63,0.88279,55716.9652147,95
1716940800000,2024-05-29 00:00:00,BTCEUR,62998.28,63164.28,62855.84,63042.98,0.60172,37910.5952714,77
1716937200000,2024-05-28 23:00:00,BTCEUR,63166.1,63166.1,62939.75,62967.85,0.56041,35358.6936499,85
1716933600000,2024-05-28 22:00:00,BTCEUR,62939.71,63187.73,62939.71,63139.8,1.46643,92531.5747254,239
1716930000000,2024-05-28 21:00:00,BTCEUR,62897.28,63096.34,62829.36,62957.84,2.06754,130211.2286468,269
1716926400000,2024-05-28 20:00:00,BTCEUR,62978.74,63074.78,62683.8,62891.59,2.09348,131782.4056967,276
1716922800000,2024-05-28 19:00:00,BTCEUR,62489.93,63120.35,62480.48,62965.47,12.72568,798425.2918901,853
1716919200000,2024-05-28 18:00:00,BTCEUR,62359.45,62567.83,61938.18,62489.93,9.30702,579231.2432099,689
1716915600000,2024-05-28 17:00:00,BTCEUR,62264.63,62670.0,62219.63,62352.52,5.74125,358657.2583654,327
1716912000000,2024-05-28 16:00:00,BTCEUR,62846.7,62913.21,62239.35,62239.35,6.63136,414503.4751787,438
1716908400000,2024-05-28 15:00:00,BTCEUR,62518.17,62921.65,62299.99,62835.18,10.10979,633427.4146246,608
1716904800000,2024-05-28 14:00:00,BTCEUR,62364.88,62790.85,62183.68,62497.78,13.05631,815946.1495263,894
1716901200000,2024-05-28 13:00:00,BTCEUR,62692.9,62938.23,62263.03,62367.94,7.66546,479323.9280009,610
1716897600000,2024-05-28 12:00:00,BTCEUR,62817.26,63015.63,62638.64,62685.72,7.27204,457037.9690459,456
1716894000000,2024-05-28 11:00:00,BTCEUR,63047.86,63060.18,62713.27,62785.5,8.74726,550440.2542169,767
1716890400000,2024-05-28 10:00:00,BTCEUR,62813.85,63322.74,62747.26,63056.72,7.75425,488819.0311033,678
1716886800000,2024-05-28 09:00:00,BTCEUR,62691.62,62993.9,62589.97,62821.69,15.54254,976508.993952,875
1716883200000,2024-05-28 08:00:00,BTCEUR,62256.54,62775.38,62174.51,62709.38,7.98964,499596.5210539,535
1716879600000,2024-05-28 07:00:00,BTCEUR,62495.94,62533.04,62224.42,62252.53,8.2105,511733.8987185,525
1716876000000,2024-05-28 06:00:00,BTCEUR,62545.86,62567.96,62330.0,62479.43,3.92522,245172.3745937,354
1716872400000,2024-05-28 05:00:00,BTCEUR,62280.36,62517.28,62157.97,62515.85,4.96159,309062.3539642,296
1716868800000,2024-05-28 04:00:00,BTCEUR,62522.85,62575.58,62005.68,62283.05,7.0326,437994.8531041,517
1716865200000,2024-05-28 03:00:00,BTCEUR,63095.82,63133.47,62262.7,62522.78,8.19538,513623.0791537,672
1716861600000,2024-05-28 02:00:00,BTCEUR,63019.84,63244.36,62868.78,63139.91,13.88606,876282.2924021,608
1716858000000,2024-05-28 01:00:00,BTCEUR,63774.22,63929.29,62977.36,63054.52,8.92449,564481.0828592,555
1716854400000,2024-05-28 00:00:00,BTCEUR,63853.21,63853.21,63525.0,63747.1,1.33026,84738.1306532,168
1716850800000,2024-05-27 23:00:00,BTCEUR,63985.9,63985.9,63750.0,63864.3,0.91463,58400.6721659,140
1716847200000,2024-05-27 22:00:00,BTCEUR,64202.87,64202.87,63967.73,63980.91,0.93351,59790.739633,200
1716843600000,2024-05-27 21:00:00,BTCEUR,63981.67,64259.65,63941.97,64205.61,6.01989,385460.240925,474
1716840000000,2024-05-27 20:00:00,BTCEUR,63618.0,64030.5,63567.49,63973.67,7.78221,497040.3546923,590
1716836400000,2024-05-27 19:00:00,BTCEUR,64352.84,64439.51,63472.49,63717.38,8.88722,568368.3685157,870
1716832800000,2024-05-27 18:00:00,BTCEUR,64539.97,64597.13,64261.02,64352.84,6.87419,443047.942056,512
1716829200000,2024-05-27 17:00:00,BTCEUR,64504.79,64667.39,64374.48,64534.91,4.57998,295612.1513475,433
1716825600000,2024-05-27 16:00:00,BTCEUR,64752.0,65000.8,64499.99,64525.73,21.81584,1414028.3625602,1464
1716822000000,2024-05-27 15:00:00,BTCEUR,63988.75,64898.98,63988.75,64751.87,21.59189,1392357.9137927,2064
1716818400000,2024-05-27 14:00:00,BTCEUR,63508.31,63985.68,63425.51,63985.68,14.24446,908260.1638583,1276
1716814800000,2024-05-27 13:00:00,BTCEUR,63272.92,63637.62,63237.17,63498.81,6.57768,417236.7781415,855
1716811200000,2024-05-27 12:00:00,BTCEUR,63036.08,63271.56,63032.8,63259.77,5.34802,337730.6908779,491
1716807600000,2024-05-27 11:00:00,BTCEUR,63143.84,63230.0,62871.01,63028.69,6.71373,423303.0624275,531
1716804000000,2024-05-27 10:00:00,BTCEUR,63140.41,63172.07,63020.69,63146.2,5.37961,339437.7238762,517
1716800400000,2024-05-27 09:00:00,BTCEUR,63239.44,63250.74,63062.6,63140.41,4.26416,269447.9974142,332
1716796800000,2024-05-27 08:00:00,BTCEUR,63245.11,63516.71,63142.79,63241.49,6.62085,419174.9284838,440
1716793200000,2024-05-27 07:00:00,BTCEUR,63011.98,63328.26,62986.25,63257.63,3.44797,217811.5327512,292
1716789600000,2024-05-27 06:00:00,BTCEUR,63099.37,63213.87,63011.41,63011.41,1.59099,100441.7248639,241
1716786000000,2024-05-27 05:00:00,BTCEUR,63329.53,63359.17,62928.37,63107.06,3.06102,193171.5253628,393
1716782400000,2024-05-27 04:00:00,BTCEUR,63435.95,63449.19,63320.13,63324.26,2.94281,186514.9341654,205
1716778800000,2024-05-27 03:00:00,BTCEUR,63639.09,63723.26,63390.16,63418.61,5.37947,341763.2079235,314
1716775200000,2024-05-27 02:00:00,BTCEUR,63607.45,63770.21,63528.73,63639.08,5.82293,370625.8150188,295
1716771600000,2024-05-27 01:00:00,BTCEUR,63385.27,63794.32,63299.35,63613.88,3.95669,251116.4013917,607
1716768000000,2024-05-27 00:00:00,BTCEUR,63114.25,63384.49,63090.28,63384.49,2.74941,174048.5925871,288
1716764400000,2024-05-26 23:00:00,BTCEUR,63155.08,63181.13,62963.01,63103.54,2.19512,138461.050035,160
1716760800000,2024-05-26 22:00:00,BTCEUR,63135.79,63297.94,63001.45,63182.06,2.90468,183469.8417752,297
1716757200000,2024-05-26 21:00:00,BTCEUR,63320.89,63320.89,62753.71,63089.08,5.01342,316190.2150432,629
1716753600000,2024-05-26 20:00:00,BTCEUR,63497.45,63497.45,63319.66,63320.27,1.34083,85001.9167388,234
1716750000000,2024-05-26 19:00:00,BTCEUR,63392.46,63496.07,63392.46,63479.41,1.86965,118637.6559508,304
1716746400000,2024-05-26 18:00:00,BTCEUR,63380.79,63421.1,63316.59,63397.45,1.15484,73169.2184995,210
1716742800000,2024-05-26 17:00:00,BTCEUR,63383.08,63502.01,63336.02,63382.97,4.73021,299958.1903142,300
1716739200000,2024-05-26 16:00:00,BTCEUR,63449.13,63565.27,63312.21,63430.32,5.53293,351110.1396098,316
1716735600000,2024-05-26 15:00:00,BTCEUR,63867.39,63947.72,63293.38,63445.74,6.31691,401272.9946041,649
1716732000000,2024-05-26 14:00:00,BTCEUR,63725.77,63893.33,63621.9,63869.03,4.94634,315332.0618204,523
1716728400000,2024-05-26 13:00:00,BTCEUR,63591.5,63700.0,63556.06,63700.0,4.35465,277054.6109294,326
1716724800000,2024-05-26 12:00:00,BTCEUR,63718.79,63734.33,63561.58,63590.23,4.44982,283204.1156041,356
1716721200000,2024-05-26 11:00:00,BTCEUR,63805.28,63805.94,63658.34,63716.21,3.34311,213054.6190885,336
1716717600000,2024-05-26 10:00:00,BTCEUR,63688.82,63805.94,63688.82,63805.27,4.78319,304903.821958,277
1716714000000,2024-05-26 09:00:00,BTCEUR,63764.31,63835.83,63587.84,63688.82,2.78805,177659.0153193,233
1716710400000,2024-05-26 08:00:00,BTCEUR,63914.57,64096.63,63666.26,63753.17,2.35713,150580.042094,291
1716706800000,2024-05-26 07:00:00,BTCEUR,63721.01,64006.19,63702.35,63912.72,1.94402,124222.3039698,237
1716703200000,2024-05-26 06:00:00,BTCEUR,63750.0,63795.0,63671.5,63721.02,0.64684,41221.0720532,94
1716699600000,2024-05-26 05:00:00,BTCEUR,63597.84,63748.98,63545.12,63748.98,1.08643,69158.4628951,100
1716696000000,2024-05-26 04:00:00,BTCEUR,63693.59,63693.59,63558.46,63602.95,0.13386,8511.0230833,49
1716692400000,2024-05-26 03:00:00,BTCEUR,63533.98,63759.61,63521.38,63700.4,0.69135,44000.8983885,220
1716688800000,2024-05-26 02:00:00,BTCEUR,63774.56,63788.02,63463.8,63544.1,1.96604,124991.3424525,303
1716685200000,2024-05-26 01:00:00,BTCEUR,63781.63,63871.89,63761.85,63774.17,0.28819,18388.8516543,216
1716681600000,2024-05-26 00:00:00,BTCEUR,63911.21,63916.65,63764.76,63779.99,0.66172,42236.3262891,262
1716678000000,2024-05-25 23:00:00,BTCEUR,63750.05,63955.45,63750.05,63891.97,0.62648,40029.2563225,390
1716674400000,2024-05-25 22:00:00,BTCEUR,63764.42,63783.16,63675.17,63748.54,1.37823,87820.822216,542
1716670800000,2024-05-25 21:00:00,BTCEUR,63726.57,63781.62,63666.65,63764.42,0.81576,51984.1681571,406
1716667200000,2024-05-25 20:00:00,BTCEUR,63785.06,63834.99,63695.31,63726.57,1.21609,77499.5414003,162
1716663600000,2024-05-25 19:00:00,BTCEUR,63839.89,63872.8,63737.94,63790.15,0.85322,54428.3830403,154
1716660000000,2024-05-25 18:00:00,BTCEUR,63704.41,63870.48,63704.41,63832.63,0.84595,53979.2901233,158
1716656400000,2024-05-25 17:00:00,BTCEUR,63605.38,63726.62,63577.89,63690.53,0.68556,43631.5709034,109
1716652800000,2024-05-25 16:00:00,BTCEUR,63591.08,63679.15,63509.33,63588.64,1.06888,67978.2992261,194
1716649200000,2024-05-25 15:00:00,BTCEUR,63678.64,63831.4,63500.0,63577.1,2.45303,156236.134908,226
1716645600000,2024-05-25 14:00:00,BTCEUR,63665.27,63730.0,63608.97,63655.23,0.76345,48608.1872694,152
1716642000000,2024-05-25 13:00:00,BTCEUR,63755.13,63864.48,63540.45,63651.29,2.89371,184262.4400675,318
1716638400000,2024-05-25 12:00:00,BTCEUR,63750.26,63927.85,63646.22,63753.27,2.27606,145189.2068468,241
1716634800000,2024-05-25 11:00:00,BTCEUR,63968.71,64175.6,63748.46,63748.46,5.48721,351049.4922546,452
1716631200000,2024-05-25 10:00:00,BTCEUR,63737.85,64049.99,63652.18,63988.39,5.22445,333519.5922268,482
1716627600000,2024-05-25 09:00:00,BTCEUR,63516.12,63804.3,63480.59,63721.02,2.6968,171677.9968941,382
1716624000000,2024-05-25 08:00:00,BTCEUR,63398.64,63670.16,63378.56,63519.36,10.41885,662401.7688902,410
1716620400000,2024-05-25 07:00:00,BTCEUR,63310.62,63440.21,63292.26,63399.58,1.50363,95286.9051103,237
1716616800000,2024-05-25 06:00:00,BTCEUR,63380.0,63380.0,63275.03,63309.62,4.73256,299752.4667442,359
1716613200000,2024-05-25 05:00:00,BTCEUR,63417.07,63457.56,63348.31,63385.38,2.07605,131624.1009266,133
1716609600000,2024-05-25 04:00:00,BTCEUR,63409.64,63462.12,63349.38,63444.67,0.56463,35789.4699359,72
1716606000000,2024-05-25 03:00:00,BTCEUR,63476.52,63536.6,63323.31,63415.15,0.62556,39657.8101015,37
1716602400000,2024-05-25 02:00:00,BTCEUR,63286.76,63486.23,63286.76,63480.84,0.12762,8091.9512031,61
1716598800000,2024-05-25 01:00:00,BTCEUR,63245.01,63394.8,63245.01,63296.99,0.25289,16009.4473184,50
1716595200000,2024-05-25 00:00:00,BTCEUR,63263.67,63354.21,63200.0,63204.34,0.08288,5247.3140135,40
1716591600000,2024-05-24 23:00:00,BTCEUR,63422.44,63431.84,63210.52,63221.6,0.19618,12419.6644241,53
1716588000000,2024-05-24 22:00:00,BTCEUR,63552.73,63552.73,63400.45,63470.05,0.30806,19544.844698,47
1716584400000,2024-05-24 21:00:00,BTCEUR,63511.58,63653.41,63450.08,63546.37,1.09237,69427.2045428,128
1716580800000,2024-05-24 20:00:00,BTCEUR,63719.69,63814.66,63511.58,63511.58,1.80736,115071.5468045,184
1716577200000,2024-05-24 19:00:00,BTCEUR,63590.18,63850.99,63393.76,63755.42,5.25192,333702.4769127,364
1716573600000,2024-05-24 18:00:00,BTCEUR,63529.41,63800.0,63489.78,63601.82,6.18581,393743.5403097,747
1716570000000,2024-05-24 17:00:00,BTCEUR,63097.23,63556.42,63097.23,63554.18,8.61982,545595.6202353,657
1716566400000,2024-05-24 16:00:00,BTCEUR,63011.83,63150.33,62655.67,63068.07,5.19621,326668.412613,442
1716562800000,2024-05-24 15:00:00,BTCEUR,62630.47,63086.65,62630.47,63017.24,9.80467,617109.4022139,759
1716559200000,2024-05-24 14:00:00,BTCEUR,61875.17,62703.67,61793.39,62596.66,13.65832,851485.153484,985
1716555600000,2024-05-24 13:00:00,BTCEUR,62226.84,62327.12,61744.19,61864.74,5.34759,331998.5757839,566
1716552000000,2024-05-24 12:00:00,BTCEUR,62146.36,62343.0,62144.15,62232.65,5.48785,341523.3278321,485
1716548400000,2024-05-24 11:00:00,BTCEUR,62187.97,62297.3,62100.54,62143.0,7.50179,466828.9140082,434
1716544800000,2024-05-24 10:00:00,BTCEUR,62238.41,62324.79,62146.98,62166.47,7.57983,471709.046357,699
1716541200000,2024-05-24 09:00:00,BTCEUR,62113.08,62327.72,61955.5,62255.14,5.09979,316788.5814082,666
1716537600000,2024-05-24 08:00:00,BTCEUR,62089.86,62135.28,61572.64,62104.16,5.55165,344003.5454989,641
1716534000000,2024-05-24 07:00:00,BTCEUR,61857.16,62263.38,61800.0,62072.37,7.39997,458889.7932397,546
1716530400000,2024-05-24 06:00:00,BTCEUR,62184.99,62516.52,61800.46,61889.71,11.41804,709305.0398154,643
1716526800000,2024-05-24 05:00:00,BTCEUR,62615.1,62615.1,62018.81,62253.31,3.59761,223932.8910551,411
1716523200000,2024-05-24 04:00:00,BTCEUR,62834.24,62834.24,62600.0,62636.32,1.60003,100257.0591355,156
1716519600000,2024-05-24 03:00:00,BTCEUR,62866.03,62894.49,62755.15,62805.94,1.35365,85050.063,94
1716516000000,2024-05-24 02:00:00,BTCEUR,62629.9,62857.37,62563.22,62818.62,1.82507,114522.2404939,110
1716512400000,2024-05-24 01:00:00,BTCEUR,62761.64,62761.64,62583.4,62669.23,0.19036,11928.9816809,57
1716508800000,2024-05-24 00:00:00,BTCEUR,62835.92,62900.06,62548.43,62768.45,1.0726,67289.7773317,153
1716505200000,2024-05-23 23:00:00,BTCEUR,62618.8,62872.05,62406.84,62851.7,1.38608,86853.8852436,181
1716501600000,2024-05-23 22:00:00,BTCEUR,62844.75,62844.75,62477.0,62576.31,1.66109,103932.8045694,199
1716498000000,2024-05-23 21:00:00,BTCEUR,62685.01,63214.79,62083.01,62807.54,13.24294,830042.4702178,1535
1716494400000,2024-05-23 20:00:00,BTCEUR,62144.91,62790.85,61379.81,62659.97,15.05149,931508.6941335,1478
1716490800000,2024-05-23 19:00:00,BTCEUR,62306.69,62633.86,62077.12,62144.21,5.2176,325548.1107333,482
1716487200000,2024-05-23 18:00:00,BTCEUR,62538.52,62559.64,61750.01,62329.23,18.18464,1130005.7690903,1361
1716483600000,2024-05-23 17:00:00,BTCEUR,62709.33,62962.91,62544.97,62545.09,4.10445,257576.6042881,368
1716480000000,2024-05-23 16:00:00,BTCEUR,62882.21,62983.99,62651.73,62684.62,8.21412,516220.8295353,624
1716476400000,2024-05-23 15:00:00,BTCEUR,62602.69,63110.51,62559.43,62889.98,11.29405,710251.1417957,598
1716472800000,2024-05-23 14:00:00,BTCEUR,62729.47,63082.8,62459.43,62602.6,13.22021,829263.5922769,843
1716469200000,2024-05-23 13:00:00,BTCEUR,63972.98,64105.63,62468.68,62806.21,27.28497,1724449.2687741,2263
1716465600000,2024-05-23 12:00:00,BTCEUR,64487.61,64583.93,63632.72,63985.14,11.21212,720096.8454044,1008
1716462000000,2024-05-23 11:00:00,BTCEUR,64122.58,64586.78,64122.57,64509.95,7.20893,464612.9928539,733
1716458400000,2024-05-23 10:00:00,BTCEUR,64199.02,64347.47,64100.02,64100.02,4.29148,275756.0021099,325
1716454800000,2024-05-23 09:00:00,BTCEUR,64259.43,64431.19,64166.54,64196.11,5.56003,357670.4797637,337
1716451200000,2024-05-23 08:00:00,BTCEUR,64299.1,64358.72,64113.56,64200.31,4.26084,273810.3603836,348
1716447600000,2024-05-23 07:00:00,BTCEUR,64171.34,64393.92,64082.59,64303.14,5.11327,328423.9199918,400
