Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR,tradecount
1584133200000,2020-03-13 21:00:00,ETHEUR,117.92,121.02,117.43,119.01,66.88639,7935.8930615,163
1584129600000,2020-03-13 20:00:00,ETHEUR,117.46,119.38,116.15,116.91,171.80262,20309.7105889,278
1584126000000,2020-03-13 19:00:00,ETHEUR,111.41,118.32,108.0,117.97,94.03767,10651.3342939,59
1584122400000,2020-03-13 18:00:00,ETHEUR,112.9,112.9,106.0,108.97,101.27999,11000.8245808,48
1584118800000,2020-03-13 17:00:00,ETHEUR,113.74,116.0,111.76,114.74,49.96194,5667.0935247,64
1584115200000,2020-03-13 16:00:00,ETHEUR,112.33,119.35,110.84,113.74,197.29653,22533.6281725,220
1584111600000,2020-03-13 15:00:00,ETHEUR,116.74,116.81,106.91,115.92,817.90882,90770.8884792,907
1584108000000,2020-03-13 14:00:00,ETHEUR,122.18,126.55,115.84,116.57,426.40463,52406.5553361,764
1584104400000,2020-03-13 13:00:00,ETHEUR,119.76,127.46,118.5,122.17,496.32366,60679.5089919,701
1584100800000,2020-03-13 12:00:00,ETHEUR,117.12,122.07,115.18,119.81,296.90901,35529.9266445,405
1584097200000,2020-03-13 11:00:00,ETHEUR,118.13,119.58,114.59,116.11,278.10098,32679.0461459,122
1584093600000,2020-03-13 10:00:00,ETHEUR,119.47,120.0,116.4,118.97,171.89743,20349.3757532,106
1584090000000,2020-03-13 09:00:00,ETHEUR,114.86,120.21,114.0,119.5,107.79868,12812.7029428,46
1584086400000,2020-03-13 08:00:00,ETHEUR,117.42,120.98,110.43,112.59,139.92381,16165.3289011,141
1584082800000,2020-03-13 07:00:00,ETHEUR,112.11,115.42,108.99,115.25,102.91293,11416.13081,101
1584079200000,2020-03-13 06:00:00,ETHEUR,104.57,112.99,103.98,112.99,40.88148,4489.2055092,67
1584075600000,2020-03-13 05:00:00,ETHEUR,99.17,110.61,99.17,104.04,198.82516,21286.1680433,139
1584072000000,2020-03-13 04:00:00,ETHEUR,111.24,111.24,96.53,99.14,475.61204,50759.9878529,177
1584068400000,2020-03-13 03:00:00,ETHEUR,99.8,122.0,99.8,108.9,310.87508,34864.5956777,152
1584064800000,2020-03-13 02:00:00,ETHEUR,87.59,106.32,78.62,102.28,252.08898,23528.9913554,283
1584061200000,2020-03-13 01:00:00,ETHEUR,96.96,99.01,88.49,88.5,80.40382,7575.1342351,129
1584057600000,2020-03-13 00:00:00,ETHEUR,98.64,104.22,94.4,96.43,275.75453,27407.1779785,362
1584054000000,2020-03-12 23:00:00,ETHEUR,113.77,113.88,91.35,98.44,520.19996,52768.7090977,489
1584050400000,2020-03-12 22:00:00,ETHEUR,117.53,120.43,113.94,114.35,88.59914,10376.8489869,103
1584046800000,2020-03-12 21:00:00,ETHEUR,115.3,117.53,112.51,117.53,86.05557,9904.3894603,169
1584043200000,2020-03-12 20:00:00,ETHEUR,124.72,124.72,113.0,117.35,218.44608,25659.2081564,256
1584039600000,2020-03-12 19:00:00,ETHEUR,124.19,125.4,123.35,124.25,60.29256,7514.4709148,103
1584036000000,2020-03-12 18:00:00,ETHEUR,127.24,127.94,123.0,124.07,67.28373,8458.4133347,84
1584032400000,2020-03-12 17:00:00,ETHEUR,125.88,130.0,125.88,127.13,70.72534,9014.4545231,69
1584028800000,2020-03-12 16:00:00,ETHEUR,128.91,129.17,122.93,125.55,98.87888,12433.6261042,117
1584025200000,2020-03-12 15:00:00,ETHEUR,125.48,128.42,125.48,128.42,21.63124,2736.165487,46
1584021600000,2020-03-12 14:00:00,ETHEUR,120.96,128.72,120.7,126.49,120.45326,15161.1276618,122
1584018000000,2020-03-12 13:00:00,ETHEUR,122.16,124.28,114.57,120.84,269.82848,32187.0740939,389
1584014400000,2020-03-12 12:00:00,ETHEUR,120.7,126.66,119.68,121.93,636.21366,78466.9748927,930
1584010800000,2020-03-12 11:00:00,ETHEUR,116.0,132.55,112.33,120.7,1147.67704,139208.4943719,1582
1584007200000,2020-03-12 10:00:00,ETHEUR,149.56,149.7,100.0,124.42,491.62332,63364.5915864,534
1584003600000,2020-03-12 09:00:00,ETHEUR,151.0,151.0,149.56,149.56,59.55766,8952.9130697,38
1584000000000,2020-03-12 08:00:00,ETHEUR,152.09,153.6,147.4,151.29,14.71416,2224.0877027,27
1583996400000,2020-03-12 07:00:00,ETHEUR,154.48,154.5,150.0,152.0,68.62887,10406.6360753,71
1583992800000,2020-03-12 06:00:00,ETHEUR,161.7,161.7,153.22,153.22,93.55722,14628.8310756,59
1583989200000,2020-03-12 05:00:00,ETHEUR,161.45,161.8,160.46,161.71,36.78925,5906.3888875,17
1583985600000,2020-03-12 04:00:00,ETHEUR,161.63,161.67,157.0,160.7,148.6769,23916.5163928,45
1583982000000,2020-03-12 03:00:00,ETHEUR,163.51,164.26,162.0,162.0,4.61074,750.365287,8
1583978400000,2020-03-12 02:00:00,ETHEUR,165.4,165.75,162.93,164.16,4.96738,812.9606427,36
1583974800000,2020-03-12 01:00:00,ETHEUR,172.1,172.1,163.86,163.86,78.1728,12907.6187298,10
1583971200000,2020-03-12 00:00:00,ETHEUR,174.13,174.13,174.13,174.13,0.0,0.0,0
1583967600000,2020-03-11 23:00:00,ETHEUR,174.0,174.13,174.0,174.13,0.14891,25.9220283,2
1583964000000,2020-03-11 22:00:00,ETHEUR,169.0,173.71,169.0,173.71,72.44598,12458.5263291,31
1583960400000,2020-03-11 21:00:00,ETHEUR,172.34,172.34,168.56,168.56,13.96676,2377.7523655,17
1583956800000,2020-03-11 20:00:00,ETHEUR,171.15,171.59,171.03,171.59,5.08108,870.264582,4
1583953200000,2020-03-11 19:00:00,ETHEUR,169.62,170.65,165.95,170.65,112.24856,18910.9595718,55
1583949600000,2020-03-11 18:00:00,ETHEUR,163.15,168.96,161.43,168.96,138.28789,22626.9818223,61
1583946000000,2020-03-11 17:00:00,ETHEUR,170.27,170.63,162.54,163.26,81.08589,13582.9967779,54
1583942400000,2020-03-11 16:00:00,ETHEUR,171.37,172.96,170.0,170.02,39.44995,6722.9931666,32
1583938800000,2020-03-11 15:00:00,ETHEUR,172.97,173.26,167.96,170.44,324.58756,54967.7195295,80
1583935200000,2020-03-11 14:00:00,ETHEUR,173.82,173.82,169.0,171.58,32.28276,5500.6665214,24
1583931600000,2020-03-11 13:00:00,ETHEUR,175.0,175.0,175.0,175.0,5.27796,923.643,1
1583928000000,2020-03-11 12:00:00,ETHEUR,175.0,175.0,174.64,175.0,3.21764,562.9024113,7
1583924400000,2020-03-11 11:00:00,ETHEUR,174.39,175.61,173.72,175.0,32.50335,5666.7102921,22
1583920800000,2020-03-11 10:00:00,ETHEUR,174.73,174.73,174.0,174.39,58.85171,10251.6442582,19
1583917200000,2020-03-11 09:00:00,ETHEUR,175.87,176.33,175.15,176.33,6.35741,1115.3624315,9
1583913600000,2020-03-11 08:00:00,ETHEUR,177.55,178.06,176.13,176.13,0.76745,135.4290205,6
1583910000000,2020-03-11 07:00:00,ETHEUR,175.5,175.5,175.5,175.5,9.03198,1585.11249,2
1583906400000,2020-03-11 06:00:00,ETHEUR,176.39,176.39,176.39,176.39,0.0,0.0,0
1583902800000,2020-03-11 05:00:00,ETHEUR,178.06,178.06,176.39,176.39,0.24289,43.0612651,4
1583899200000,2020-03-11 04:00:00,ETHEUR,179.23,179.23,179.23,179.23,0.39348,70.5234204,1
1583895600000,2020-03-11 03:00:00,ETHEUR,179.92,179.92,179.92,179.92,0.0,0.0,0
1583892000000,2020-03-11 02:00:00,ETHEUR,179.92,179.92,179.92,179.92,0.0,0.0,0
1583888400000,2020-03-11 01:00:00,ETHEUR,179.99,179.99,178.74,179.92,2.91867,523.9339062,6
1583884800000,2020-03-11 00:00:00,ETHEUR,178.82,179.73,178.82,179.73,1.84256,329.8250936,5
1583881200000,2020-03-10 23:00:00,ETHEUR,179.73,179.73,178.06,178.06,97.03935,17317.100232,16
1583877600000,2020-03-10 22:00:00,ETHEUR,180.46,180.75,180.46,180.75,0.90037,162.7122163,4
1583874000000,2020-03-10 21:00:00,ETHEUR,180.71,181.36,180.08,181.33,16.32659,2948.5870542,17
1583870400000,2020-03-10 20:00:00,ETHEUR,179.76,181.4,179.76,181.4,2.48874,448.4342295,7
1583866800000,2020-03-10 19:00:00,ETHEUR,178.0,180.18,178.0,180.18,17.16972,3084.8644772,18
1583863200000,2020-03-10 18:00:00,ETHEUR,177.3,177.41,176.81,176.81,2.40845,426.6852569,4
1583859600000,2020-03-10 17:00:00,ETHEUR,177.34,178.06,176.97,177.5,9.46134,1677.088244,16
1583856000000,2020-03-10 16:00:00,ETHEUR,173.99,177.33,173.99,176.38,69.92911,12202.4277579,32
1583852400000,2020-03-10 15:00:00,ETHEUR,178.92,179.42,170.65,173.99,49.32851,8649.7565183,59
1583848800000,2020-03-10 14:00:00,ETHEUR,181.35,181.45,179.73,179.73,1.61134,290.2585099,5
1583845200000,2020-03-10 13:00:00,ETHEUR,181.41,181.64,177.71,177.71,267.31379,48003.9705549,38
1583841600000,2020-03-10 12:00:00,ETHEUR,179.39,181.68,178.83,181.68,16.32051,2924.3674782,13
1583838000000,2020-03-10 11:00:00,ETHEUR,181.05,181.05,178.4,179.31,111.31601,19955.402943,32
1583834400000,2020-03-10 10:00:00,ETHEUR,176.42,180.57,176.42,180.0,37.15463,6639.9319146,34
1583830800000,2020-03-10 09:00:00,ETHEUR,175.78,176.42,175.66,176.42,10.80173,1903.1437574,11
1583827200000,2020-03-10 08:00:00,ETHEUR,175.78,176.63,174.34,174.34,75.81077,13308.3000014,29
1583823600000,2020-03-10 07:00:00,ETHEUR,175.64,175.64,175.3,175.41,6.63556,1165.0098476,9
1583820000000,2020-03-10 06:00:00,ETHEUR,179.51,179.65,178.0,178.0,37.24658,6653.3110416,27
1583816400000,2020-03-10 05:00:00,ETHEUR,178.33,181.05,178.06,180.61,18.85994,3374.6121216,11
1583812800000,2020-03-10 04:00:00,ETHEUR,177.83,177.83,177.83,177.83,0.0,0.0,0
1583809200000,2020-03-10 03:00:00,ETHEUR,177.83,177.83,177.83,177.83,0.90487,160.9130321,1
1583805600000,2020-03-10 02:00:00,ETHEUR,177.03,177.03,177.03,177.03,0.0,0.0,0
1583802000000,2020-03-10 01:00:00,ETHEUR,180.0,180.0,177.03,177.03,4.65933,830.9904871,13
1583798400000,2020-03-10 00:00:00,ETHEUR,177.93,178.7,177.39,178.7,2.72707,485.0151698,6
1583794800000,2020-03-09 23:00:00,ETHEUR,175.18,176.84,174.32,176.84,13.08405,2295.7658827,20
1583791200000,2020-03-09 22:00:00,ETHEUR,172.11,173.33,171.75,171.75,5.69779,981.8882541,8
1583787600000,2020-03-09 21:00:00,ETHEUR,174.08,174.57,172.11,172.11,693.81234,119531.039344,203
1583784000000,2020-03-09 20:00:00,ETHEUR,173.62,174.49,172.58,174.25,38.83267,6753.8032212,22
1583780400000,2020-03-09 19:00:00,ETHEUR,169.81,173.13,169.81,172.88,11.10585,1908.2364366,21
1583776800000,2020-03-09 18:00:00,ETHEUR,169.2,171.8,168.78,170.12,14.20648,2414.5159995,26
1583773200000,2020-03-09 17:00:00,ETHEUR,171.36,171.36,167.9,167.9,373.01162,63628.1040757,101
1583769600000,2020-03-09 16:00:00,ETHEUR,168.54,175.03,168.54,172.11,34.77859,6004.2081121,30
1583766000000,2020-03-09 15:00:00,ETHEUR,174.01,174.04,167.5,171.53,240.83119,40861.9522234,107
1583762400000,2020-03-09 14:00:00,ETHEUR,177.4,177.76,174.0,174.0,33.93281,5962.5476874,33
1583758800000,2020-03-09 13:00:00,ETHEUR,178.79,179.1,174.6,179.1,87.71395,15497.2768082,58
1583755200000,2020-03-09 12:00:00,ETHEUR,179.1,179.18,178.4,178.79,20.74974,3709.3668924,17
1583751600000,2020-03-09 11:00:00,ETHEUR,179.1,179.1,176.41,176.53,61.25003,10818.4391743,21
1583748000000,2020-03-09 10:00:00,ETHEUR,179.4,180.8,179.03,179.71,52.54029,9435.2848046,32
1583744400000,2020-03-09 09:00:00,ETHEUR,183.27,184.02,180.0,180.0,11.13078,2033.1594688,17
1583740800000,2020-03-09 08:00:00,ETHEUR,181.76,184.67,181.76,184.2,5.02426,924.1981024,4
1583737200000,2020-03-09 07:00:00,ETHEUR,180.43,181.53,179.74,181.53,15.45487,2787.014119,16
1583733600000,2020-03-09 06:00:00,ETHEUR,180.82,181.92,179.39,179.39,185.36672,33426.2285044,79
1583730000000,2020-03-09 05:00:00,ETHEUR,176.4,181.49,173.2,181.1,37.62869,6687.6609107,64
1583726400000,2020-03-09 04:00:00,ETHEUR,175.79,176.4,173.29,176.4,9.96376,1739.3207684,20
1583722800000,2020-03-09 03:00:00,ETHEUR,177.17,179.69,172.95,176.23,6.67876,1181.0987319,20
1583719200000,2020-03-09 02:00:00,ETHEUR,178.83,179.52,177.39,177.39,5.90986,1056.0016393,19
1583715600000,2020-03-09 01:00:00,ETHEUR,178.18,182.43,178.18,180.47,113.93626,20619.7004732,145
1583712000000,2020-03-09 00:00:00,ETHEUR,176.82,182.1,175.21,179.76,91.69382,16513.9853272,57
1583708400000,2020-03-08 23:00:00,ETHEUR,180.92,184.92,174.08,175.27,67.18771,11840.0206774,52
1583704800000,2020-03-08 22:00:00,ETHEUR,187.77,187.88,180.52,180.52,74.53297,13720.9306921,51
1583701200000,2020-03-08 21:00:00,ETHEUR,188.3,189.22,184.85,184.85,191.58461,35752.2805288,52
1583697600000,2020-03-08 20:00:00,ETHEUR,189.76,190.08,186.74,186.74,15.24442,2884.5550288,47
1583694000000,2020-03-08 19:00:00,ETHEUR,192.04,192.29,189.5,189.75,21.79379,4153.5836426,32
1583690400000,2020-03-08 18:00:00,ETHEUR,191.72,192.83,191.5,192.76,23.44937,4513.8021269,26
1583686800000,2020-03-08 17:00:00,ETHEUR,190.65,194.5,188.65,192.83,77.54222,14861.8757204,54
1583683200000,2020-03-08 16:00:00,ETHEUR,192.75,192.99,182.0,190.0,145.0919,26869.762222,109
1583679600000,2020-03-08 15:00:00,ETHEUR,196.91,196.91,187.98,194.08,75.68584,14511.4518331,73
1583676000000,2020-03-08 14:00:00,ETHEUR,201.24,201.24,195.15,196.31,131.36544,25801.6582523,36
1583672400000,2020-03-08 13:00:00,ETHEUR,201.64,201.98,200.0,201.98,20.06614,4031.4899002,21
1583668800000,2020-03-08 12:00:00,ETHEUR,206.0,206.0,199.0,201.0,125.05068,25496.6776831,43
1583665200000,2020-03-08 11:00:00,ETHEUR,207.29,208.0,206.64,206.64,119.63746,24802.315368,29
1583661600000,2020-03-08 10:00:00,ETHEUR,204.73,207.7,204.73,207.25,186.86639,38542.0102986,24
1583658000000,2020-03-08 09:00:00,ETHEUR,205.13,205.13,205.13,205.13,10.55581,2165.3133053,2
1583654400000,2020-03-08 08:00:00,ETHEUR,205.07,205.2,204.58,205.2,6.95015,1424.5948357,8
1583650800000,2020-03-08 07:00:00,ETHEUR,205.42,205.42,205.42,205.42,17.78897,3654.2102174,2
1583647200000,2020-03-08 06:00:00,ETHEUR,204.78,205.05,203.26,203.26,1.92015,391.8710744,7
1583643600000,2020-03-08 05:00:00,ETHEUR,206.53,206.53,206.53,206.53,0.0,0.0,0
1583640000000,2020-03-08 04:00:00,ETHEUR,206.53,206.53,206.53,206.53,0.0,0.0,0
1583636400000,2020-03-08 03:00:00,ETHEUR,206.53,206.53,206.53,206.53,0.09684,20.0003652,1
1583632800000,2020-03-08 02:00:00,ETHEUR,205.65,207.46,204.49,204.49,0.81052,166.9214141,3
1583629200000,2020-03-08 01:00:00,ETHEUR,208.88,208.88,208.88,208.88,0.0,0.0,0
1583625600000,2020-03-08 00:00:00,ETHEUR,211.4,211.4,208.8,208.88,4.92374,1033.4815222,11
1583622000000,2020-03-07 23:00:00,ETHEUR,213.92,214.03,213.0,213.0,4.12537,879.1530501,4
1583618400000,2020-03-07 22:00:00,ETHEUR,213.07,214.45,212.98,214.03,4.95408,1059.4097451,4
1583614800000,2020-03-07 21:00:00,ETHEUR,213.83,213.83,212.34,212.34,3.73421,794.1012849,7
1583611200000,2020-03-07 20:00:00,ETHEUR,212.75,212.75,212.75,212.75,2.63219,559.9984225,1
1583607600000,2020-03-07 19:00:00,ETHEUR,212.75,212.75,212.75,212.75,0.208,44.252,1
1583604000000,2020-03-07 18:00:00,ETHEUR,213.19,214.7,211.1,214.7,23.65078,5047.0765003,28
1583600400000,2020-03-07 17:00:00,ETHEUR,217.0,217.92,213.0,213.19,34.90347,7510.0857228,52
1583596800000,2020-03-07 16:00:00,ETHEUR,220.8,224.89,217.36,217.36,28.12345,6238.6491784,46
1583593200000,2020-03-07 15:00:00,ETHEUR,220.0,220.0,220.0,220.0,7.83662,1724.0564,6
1583589600000,2020-03-07 14:00:00,ETHEUR,217.68,217.68,217.68,217.68,0.0,0.0,0
1583586000000,2020-03-07 13:00:00,ETHEUR,217.69,217.69,217.67,217.68,2.51309,547.0505876,5
1583582400000,2020-03-07 12:00:00,ETHEUR,219.5,219.5,218.26,219.01,14.79492,3239.9416379,17
1583578800000,2020-03-07 11:00:00,ETHEUR,218.22,218.25,218.22,218.25,1.47639,322.1876835,5
1583575200000,2020-03-07 10:00:00,ETHEUR,219.03,219.03,218.22,218.22,4.10819,897.7181635,4
1583571600000,2020-03-07 09:00:00,ETHEUR,219.07,219.07,219.07,219.07,0.45519,99.7184733,1
1583568000000,2020-03-07 08:00:00,ETHEUR,217.47,219.43,217.34,217.34,28.58235,6253.8156053,23
1583564400000,2020-03-07 07:00:00,ETHEUR,216.54,217.47,216.3,217.47,14.61558,3165.8862753,7
1583560800000,2020-03-07 06:00:00,ETHEUR,217.93,217.93,217.93,217.93,4.27685,932.0539205,2
1583557200000,2020-03-07 05:00:00,ETHEUR,217.33,217.33,217.33,217.33,3.8,825.854,1
1583553600000,2020-03-07 04:00:00,ETHEUR,218.01,218.01,217.0,217.0,2.38341,519.5502097,3
1583550000000,2020-03-07 03:00:00,ETHEUR,218.3,219.0,218.3,218.48,1.12182,245.0785717,4
1583546400000,2020-03-07 02:00:00,ETHEUR,217.0,217.63,217.0,217.63,0.1,21.7315,2
1583542800000,2020-03-07 01:00:00,ETHEUR,217.83,217.83,216.77,216.77,1.38851,301.9641695,5
1583539200000,2020-03-07 00:00:00,ETHEUR,218.11,218.11,217.48,217.91,5.55193,1208.5227721,7
1583535600000,2020-03-06 23:00:00,ETHEUR,216.0,219.54,216.0,219.03,2.34783,510.1709081,10
1583532000000,2020-03-06 22:00:00,ETHEUR,214.83,215.8,214.21,215.1,1.66913,357.8430636,4
1583528400000,2020-03-06 21:00:00,ETHEUR,214.8,215.0,214.41,214.69,17.92173,3851.6747877,17
1583524800000,2020-03-06 20:00:00,ETHEUR,212.0,212.15,212.0,212.15,0.98786,209.446981,3
1583521200000,2020-03-06 19:00:00,ETHEUR,210.42,212.65,210.42,211.61,9.65902,2041.2387304,11
1583517600000,2020-03-06 18:00:00,ETHEUR,212.43,212.54,211.94,212.45,8.93036,1895.3266262,13
1583514000000,2020-03-06 17:00:00,ETHEUR,212.54,212.54,212.5,212.5,36.16829,7685.8083566,7
1583510400000,2020-03-06 16:00:00,ETHEUR,210.56,210.72,210.42,210.42,2.32899,490.371387,9
1583506800000,2020-03-06 15:00:00,ETHEUR,210.69,211.14,209.51,209.51,54.02262,11376.9466083,34
1583503200000,2020-03-06 14:00:00,ETHEUR,210.6,212.0,210.48,210.68,12.88389,2718.5443333,22
1583499600000,2020-03-06 13:00:00,ETHEUR,212.61,212.61,210.44,210.44,4.49553,952.2269666,5
1583496000000,2020-03-06 12:00:00,ETHEUR,213.22,213.4,211.12,212.45,20.77731,4419.2097419,13
1583492400000,2020-03-06 11:00:00,ETHEUR,212.47,214.33,212.39,214.33,12.50964,2665.2000625,21
1583488800000,2020-03-06 10:00:00,ETHEUR,210.41,212.25,210.18,212.25,3.14468,661.9195197,8
1583485200000,2020-03-06 09:00:00,ETHEUR,212.25,212.25,211.22,211.62,5.03435,1065.0058025,4
1583481600000,2020-03-06 08:00:00,ETHEUR,211.35,211.8,210.0,211.0,75.80181,15996.0949746,24
1583478000000,2020-03-06 07:00:00,ETHEUR,212.6,212.61,212.27,212.47,10.42833,2215.605587,6
1583474400000,2020-03-06 06:00:00,ETHEUR,209.87,211.0,209.87,211.0,24.61509,5188.7359682,9
1583470800000,2020-03-06 05:00:00,ETHEUR,207.44,209.64,207.44,209.04,121.37548,25383.2730147,100
1583467200000,2020-03-06 04:00:00,ETHEUR,205.61,205.61,205.61,205.61,0.42239,86.8476079,1
1583463600000,2020-03-06 03:00:00,ETHEUR,206.82,206.82,206.02,206.02,4.22354,872.0550148,4
1583460000000,2020-03-06 02:00:00,ETHEUR,206.72,206.72,206.72,206.72,0.76797,158.7547584,1
1583456400000,2020-03-06 01:00:00,ETHEUR,205.32,205.32,205.32,205.32,0.08312,17.0661984,1
1583452800000,2020-03-06 00:00:00,ETHEUR,205.83,206.12,205.75,206.12,7.73004,1591.764745,10
1583449200000,2020-03-05 23:00:00,ETHEUR,204.88,204.97,203.8,204.97,7.97922,1629.9705762,10
1583445600000,2020-03-05 22:00:00,ETHEUR,206.92,206.92,205.6,205.6,6.92699,1427.8957504,7
1583442000000,2020-03-05 21:00:00,ETHEUR,207.63,207.63,207.53,207.53,2.73798,568.2818024,2
1583438400000,2020-03-05 20:00:00,ETHEUR,208.88,208.88,207.78,207.78,2.92958,608.8196834,4
1583434800000,2020-03-05 19:00:00,ETHEUR,208.14,208.88,208.14,208.88,0.60053,125.1557896,2
1583431200000,2020-03-05 18:00:00,ETHEUR,208.53,208.88,208.53,208.88,3.53165,737.571268,5
1583427600000,2020-03-05 17:00:00,ETHEUR,209.22,209.26,207.3,209.26,132.56187,27550.1839118,33
1583424000000,2020-03-05 16:00:00,ETHEUR,209.45,210.4,209.22,209.22,9.25144,1944.3571785,6
1583420400000,2020-03-05 15:00:00,ETHEUR,207.55,207.55,207.55,207.55,5.1305,1064.835275,4
1583416800000,2020-03-05 14:00:00,ETHEUR,209.36,209.36,207.21,207.21,3.93152,816.7980212,4
1583413200000,2020-03-05 13:00:00,ETHEUR,208.2,208.2,208.01,208.01,0.65984,137.2727725,2
1583409600000,2020-03-05 12:00:00,ETHEUR,210.45,210.85,209.94,210.11,9.03239,1898.4995249,8
1583406000000,2020-03-05 11:00:00,ETHEUR,210.0,210.75,209.46,210.45,124.47672,26154.1550325,41
1583402400000,2020-03-05 10:00:00,ETHEUR,209.5,209.5,208.99,209.5,6.42682,1345.934086,6
1583398800000,2020-03-05 09:00:00,ETHEUR,207.81,209.5,207.07,209.5,7.33224,1530.8482179,11
1583395200000,2020-03-05 08:00:00,ETHEUR,207.16,207.43,207.16,207.43,18.80124,3895.6050182,6
1583391600000,2020-03-05 07:00:00,ETHEUR,207.24,207.88,206.4,206.4,12.01297,2487.6370002,11
1583388000000,2020-03-05 06:00:00,ETHEUR,207.79,207.79,207.79,207.79,0.65371,135.8344009,1
1583384400000,2020-03-05 05:00:00,ETHEUR,206.51,206.51,206.51,206.51,0.82239,169.8317589,3
1583380800000,2020-03-05 04:00:00,ETHEUR,205.76,205.76,205.76,205.76,0.45713,94.0590688,1
1583377200000,2020-03-05 03:00:00,ETHEUR,206.35,206.35,205.96,205.96,1.26952,261.664424,3
1583373600000,2020-03-05 02:00:00,ETHEUR,205.81,206.0,205.81,206.0,17.78351,3663.1905716,7
1583370000000,2020-03-05 01:00:00,ETHEUR,205.18,205.33,205.18,205.33,0.44499,91.3607967,2
1583366400000,2020-03-05 00:00:00,ETHEUR,203.8,205.8,203.8,205.44,51.65669,10611.2773949,14
1583362800000,2020-03-04 23:00:00,ETHEUR,203.71,203.71,202.73,202.73,2.22663,452.1254051,5
1583359200000,2020-03-04 22:00:00,ETHEUR,202.65,202.78,202.65,202.78,8.19109,1659.9561969,4
1583355600000,2020-03-04 21:00:00,ETHEUR,201.68,202.1,201.68,202.1,3.21953,649.824203,7
1583352000000,2020-03-04 20:00:00,ETHEUR,201.44,202.47,200.5,200.5,48.44274,9782.2737722,28
1583348400000,2020-03-04 19:00:00,ETHEUR,201.41,202.11,200.07,202.0,67.70245,13674.016794,11
1583344800000,2020-03-04 18:00:00,ETHEUR,202.01,202.01,200.03,201.3,3.0523,612.9526598,9
1583341200000,2020-03-04 17:00:00,ETHEUR,202.8,202.8,202.67,202.67,14.19477,2878.3099269,5
1583337600000,2020-03-04 16:00:00,ETHEUR,201.12,201.96,200.34,201.91,19.34332,3904.586536,22
1583334000000,2020-03-04 15:00:00,ETHEUR,201.6,202.83,200.8,202.28,2.37594,479.404203,5
1583330400000,2020-03-04 14:00:00,ETHEUR,203.15,204.8,201.99,201.99,15.18332,3089.9049629,14
1583326800000,2020-03-04 13:00:00,ETHEUR,202.62,202.97,202.62,202.97,8.56938,1738.7716051,4
1583323200000,2020-03-04 12:00:00,ETHEUR,202.62,202.62,202.62,202.62,0.14902,30.1944324,1
1583319600000,2020-03-04 11:00:00,ETHEUR,202.3,205.68,201.0,201.0,39.8964,8188.1294935,9
1583312400000,2020-03-04 09:00:00,ETHEUR,203.04,203.04,203.04,203.04,0.0,0.0,0
1583308800000,2020-03-04 08:00:00,ETHEUR,204.26,204.26,203.04,203.04,12.05581,2456.1079349,24
1583305200000,2020-03-04 07:00:00,ETHEUR,203.04,205.26,202.8,205.26,22.42475,4581.1941678,7
1583301600000,2020-03-04 06:00:00,ETHEUR,204.0,204.34,202.72,203.57,5.83767,1184.9019125,11
1583298000000,2020-03-04 05:00:00,ETHEUR,204.89,204.92,204.89,204.89,0.93242,191.0493292,7
1583294400000,2020-03-04 04:00:00,ETHEUR,204.57,206.0,203.98,206.0,18.50186,3794.7184271,23
1583290800000,2020-03-04 03:00:00,ETHEUR,204.63,205.74,204.15,204.15,3.69842,759.2647081,9
1583287200000,2020-03-04 02:00:00,ETHEUR,204.68,205.04,204.68,205.04,1.64,335.984819,4
1583283600000,2020-03-04 01:00:00,ETHEUR,201.6,203.8,201.6,203.8,0.55729,113.0322665,7
1583280000000,2020-03-04 00:00:00,ETHEUR,200.01,201.46,199.74,201.46,9.46603,1895.3179226,14
1583276400000,2020-03-03 23:00:00,ETHEUR,201.0,201.0,200.89,200.89,0.807,162.1689697,2
1583272800000,2020-03-03 22:00:00,ETHEUR,200.01,200.01,200.01,200.01,0.0,0.0,0
1583269200000,2020-03-03 21:00:00,ETHEUR,199.54,200.13,199.54,200.01,1.28917,257.6742076,5
1583265600000,2020-03-03 20:00:00,ETHEUR,200.34,201.57,199.84,201.57,8.05339,1618.7052426,5
1583262000000,2020-03-03 19:00:00,ETHEUR,199.5,201.0,198.87,200.99,21.03757,4215.5266874,47
1583258400000,2020-03-03 18:00:00,ETHEUR,199.48,201.87,198.27,199.94,65.12185,13041.0457511,47
1583254800000,2020-03-03 17:00:00,ETHEUR,199.17,199.17,199.17,199.17,0.79252,157.8462084,1
1583251200000,2020-03-03 16:00:00,ETHEUR,201.6,201.6,197.42,199.17,8.56229,1706.9946594,32
1583247600000,2020-03-03 15:00:00,ETHEUR,203.9,207.38,199.4,199.58,36.48184,7362.715306,50
1583244000000,2020-03-03 14:00:00,ETHEUR,206.0,206.17,202.0,202.0,16.95077,3463.1277563,17
1583240400000,2020-03-03 13:00:00,ETHEUR,206.0,206.0,206.0,206.0,0.05511,11.35266,1
1583236800000,2020-03-03 12:00:00,ETHEUR,209.59,209.59,203.49,206.0,3.64804,750.1153971,15
1583233200000,2020-03-03 11:00:00,ETHEUR,206.6,209.38,206.6,207.81,23.23108,4829.0141275,38
1583229600000,2020-03-03 10:00:00,ETHEUR,207.0,207.31,206.68,206.68,8.04761,1667.3896961,7
1583226000000,2020-03-03 09:00:00,ETHEUR,206.0,206.0,206.0,206.0,0.10239,21.09234,1
