Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume EUR,tradecount
1667174400000,2022-10-31,LTCEUR,55.64,56.77,54.55,55.69,19071.679,1057310.4763,6434
1667088000000,2022-10-30,LTCEUR,56.78,57.7,55.06,55.64,16065.538,904026.26411,5885
1667001600000,2022-10-29,LTCEUR,55.18,57.83,54.9,56.82,16583.828,933762.03953,5699
1666915200000,2022-10-28,LTCEUR,54.96,55.86,53.81,55.19,15707.431,860814.23021,5679
1666828800000,2022-10-27,LTCEUR,55.84,56.53,54.74,54.95,14731.204,819807.08328,5380
1666742400000,2022-10-26,LTCEUR,56.25,57.49,55.3,55.89,15768.242,889238.59025,5262
1666656000000,2022-10-25,LTCEUR,53.14,56.9,52.98,56.04,20294.046,1108575.81301,5766
1666569600000,2022-10-24,LTCEUR,54.8,55.0,52.82,53.12,13113.411,704143.44757,4942
1666483200000,2022-10-23,LTCEUR,52.95,54.8,52.58,54.77,12047.19,644423.76357,4886
1666396800000,2022-10-22,LTCEUR,52.49,53.23,52.1,52.91,8654.464,456989.95976,3764
1666310400000,2022-10-21,LTCEUR,52.39,52.56,50.97,52.39,12880.631,670328.14072,5275
1666224000000,2022-10-20,LTCEUR,52.16,52.96,51.81,52.39,11840.029,621829.87405,5030
1666137600000,2022-10-19,LTCEUR,52.6,52.83,52.0,52.18,8993.268,472163.57205,4409
1666051200000,2022-10-18,LTCEUR,52.71,53.01,51.55,52.61,8731.589,458371.15065,3579
1665964800000,2022-10-17,LTCEUR,52.81,53.29,52.32,52.71,7332.552,387008.29455,3157
1665878400000,2022-10-16,LTCEUR,51.83,53.27,51.82,52.81,7366.146,386695.32741,2946
1665792000000,2022-10-15,LTCEUR,52.82,53.22,51.79,51.87,8329.959,439597.49234,3555
1665705600000,2022-10-14,LTCEUR,52.33,53.8,52.14,52.79,10917.361,579011.22212,5304
1665619200000,2022-10-13,LTCEUR,53.81,54.05,50.08,52.39,19575.359,1013357.37977,8581
1665532800000,2022-10-12,LTCEUR,53.64,54.57,53.06,53.81,12921.656,695962.36879,5511
1665446400000,2022-10-11,LTCEUR,54.21,54.22,52.82,53.67,11968.125,640172.8335,5494
1665360000000,2022-10-10,LTCEUR,55.39,55.91,54.11,54.21,16258.084,894404.63754,6160
1665273600000,2022-10-09,LTCEUR,54.25,55.49,54.16,55.38,8120.629,446465.13904,4185
1665187200000,2022-10-08,LTCEUR,54.17,55.02,53.83,54.28,9623.999,524673.76571,3977
1665100800000,2022-10-07,LTCEUR,54.65,54.95,53.58,54.31,11801.609,640656.56093,4507
1665014400000,2022-10-06,LTCEUR,55.13,55.77,54.48,54.68,12159.227,670314.51976,4354
1664928000000,2022-10-05,LTCEUR,55.38,55.6,54.23,55.15,12196.529,668418.7974,4169
1664841600000,2022-10-04,LTCEUR,55.1,55.81,54.42,55.35,10370.396,573074.45534,3996
1664755200000,2022-10-03,LTCEUR,52.95,55.22,52.68,55.1,10471.896,569366.25835,3382
1664668800000,2022-10-02,LTCEUR,54.02,54.55,52.8,52.93,8381.397,450767.10766,2602
1664582400000,2022-10-01,LTCEUR,54.58,55.0,53.56,54.03,9621.491,522907.40701,2900
1664496000000,2022-09-30,LTCEUR,54.9,56.16,53.97,54.58,13196.125,725316.41828,3560
1664409600000,2022-09-29,LTCEUR,54.91,55.87,53.71,54.88,13183.498,723232.34116,3461
1664323200000,2022-09-28,LTCEUR,54.9,55.76,53.39,54.86,14757.193,808153.16004,4164
1664236800000,2022-09-27,LTCEUR,55.54,57.77,54.11,54.91,16197.966,908411.27316,5939
1664150400000,2022-09-26,LTCEUR,54.24,55.78,53.81,55.57,16325.029,896694.32521,6110
1664064000000,2022-09-25,LTCEUR,55.17,56.1,53.98,54.21,13093.575,725318.81366,4722
1663977600000,2022-09-24,LTCEUR,56.97,57.68,54.82,55.08,15842.211,897156.58852,5705
